City	Address	Floor Area	Lot Area	IMG	Price
Makati	"Unit 1607, Bel-Air Soho Condominium, Polaris Street cor. Badajos St., Makati City"		47.06		"3,153,020"
Makati	"Unit 412, 4/F MakatiŒæ Cinema Square Tower, Chino Roces Ave., San Lorenzo Village, Makati City"		149.7	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,736,500"
Makati	"Unit 612 (with authority to sell) West Tower Condo - South Superhighway cor. Hen. P. Garcia & Hen. G. Del Pilar Sts.,Bangkal, Makati City"		32.48		"3,000,000"
Makati	"Unit 801 (under lease; parking sold separately)Œæ- Pacific Star Building.Makati Ave cor. G.Puyat Ave., Makati City"		366.48	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Makati	"Unit 802 (under lease; parking sold separately)Œæ- Pacific Star Building.Makati Ave cor. G.Puyat Ave., Makati City"		248.71	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Makati	"Unit 803 (under lease; parking sold separately) -ŒæPacific Star Building.Makati Ave cor. G.Puyat Ave., Makati City"		399.63	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Makati	"Unit 804 (under lease; parking sold separately)ŒæPacific Star Building.Makati Ave cor. G.Puyat Ave., Makati City"		207.26	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Makati	"Unit 805 (under lease; parking sold separately) -ŒæPacific Star Building.Makati Ave cor. G.Puyat Ave., Makati City"		263.26	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Makati	"Unit nos. 2610 & 2611, 26/F, Cityland 10 Condominium - Tower 1, Makati City"		152.67	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,870,150"
Makati	"Unit Nos. 307 and 311, 3/F Fedman Suites Condominium Project, Salcedo Street, Legaspi Village, Makati City"		128.18	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,127,200"
Makati	"Unit Nos. 802 - 803, 8/F Fedman Suites Condominium Project, Salcedo Street, Legaspi Village, Makati City"		462.13	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"14,788,160"
Makati	"Lots 4, 5, 6, 7 & 8 Block 80 cor. Of Sen. Gil Puyat Ave., Bautista & Finlandia St., Brgy. San Isidro, Makati City (Pending Issue)"	2148		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"230,000,000"
Makati	"No. 8042, Carballo St., Brgy. Guadalupe Viejo, Makati City (Awaiting Certificate of Finality)"	275		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,500,000"
Makati	"Parking Slot. 19, 3P (flr.), 139 Corporate Center (Antel Tower), Valero St., Salcedo Village, Makati City (Under Lease)"		12	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"660,000"
Makati	"Parking Slot. 20, 3P (flr.), 139 Corporate Center (Antel Tower), Valero St., Salcedo Village, Makati City (Under Lease)"		12	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"660,000"
Malabon	"232. M.H, Del Pilar St., Brgy. Tinajeros, Malabon City"	94.5		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"567,000"
Malabon	"Lot 9-A Goldendale Ave., corner Platinum Avenue, Goldendale Industrial Subdivision Brgy. Tinajeros, Malabon City"	4846	6078	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"74,126,314"
Malabon	"Lots 1&4 Block 2, Gen. Luna P.S Lacson St., Brgy. San Agustin, Malabon City (Commercial / Residential)"	433	1336	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"20,886,800"
Malate	"Unit B (Lower Penthouse), Burgundy Transpacific Place Condominium, No. 2444-A Taft Ave., Brgy. 727, Zone 79, Malate, Manila"		150.84	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,050,400"
Malate	"Unit M-H (Mezzanine Floor), Burgundy Transpacific Place Condominium, No. 2444-A Taft Ave., Brgy. 727, Zone 79, Malate, Manila"		31.09	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,865,400"
Mandaluyong	"No. 256, Sta. Lucia St., Brgy. Plainview, Mandaluyong City"	312	574	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,922,600"
Mandaluyong	"Unit 12-A, Willow Tower (Tower 1) Dansalan St., Mandaluyong City (w/ Parking slot no. B1-39)"		93.75	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,187,500"
Manila	"1071-C, Carmen Planas St.,  Brgy. 02, Tondo District, Manila  (Title with Annotation of Lis Pendens)"	79	212	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,632,400"
Manila	"PS No. 7L-20 & 7L-21, 7/F,Œæ Pearl of the Orient (Formerly Embassy Pointe Tower) No. 1240,Œæ Roxas Blvd., Ermita, Manila"		12.50/slot	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"500,000"
Manila	"PS No. 5L-41 & 5L-42 Pearl of the Orient (Formerly Embassy Pointe Tower) - Roxas Blvd., Malate, Manila"		12.50/slot	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"500,000"
Manila	"PS No. B2-30 Pearl of the Orient (Formerly Embassy Pointe Tower) - Roxas Blvd., Malate, Manila"		12.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"500,000"
Manila	"Unit 29 G, 29/F, Pearl of the Orient (Formerly Embassy Pointe Tower) No. 1240,Œæ Roxas Blvd., Ermita, Manila (with parkingŒæŒæ slot no. 6L-21, 6/F)"		104.56	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,773,600"
Manila	"Unit 402, 4/F Burgundy Westbay Tower, No. 820 P. Ocampo, Malate (with 1 assigned parking slot, No. U2F-15B)"		116.4	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,220,000"
Manila	"Unit 7 (A), 4/F, Maruy Mansion,Yuseco St., and Anacleto St.,Œæ Sta. Cruz, Manila"		420		"9,240,000"
Manila	"Unit 912, 9/F, State Centre Condominium, No. 333 Juan Luna cor. Ingreso, Rentas & Muelle de Binondo Sts., Binondo, Manila (For Lease / Sale)"		48.66	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,946,400"
Manila	"Unit 915, 9/F, State Centre Condominium, No. 333 Juan Luna cor. Ingreso, Rentas & Muelle de Binondo Sts., Binondo, Manila (For Lease / Sale)"		87.44	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,497,600"
Manila	"Unit nos.Œæ 302 & 308, 3/F, Ipil Bldg., Hampstead Gardens - Phase 1, V. Mapa Extension, Sta. Mesa, Manila"		73.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,957,500"
Manila	"Unit P-4B, Penthouse Floor, Alpha Grandview Condominium, No. 1716 M.H Del Pilar St., Malate District, Manila (with 2 parking slots)"		276.4	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"21,192,000"
Manila	"Units C-4E & C-4F, Bldg. C, East Mansion Townhomes, Elisco Road, Pateros, Metro Manila"		135.29	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,411,600"
Manila	"Dangwa Transco Bus Terminal, Dimasalang cor. Carolla & Dos Castillas Sts., Brgy. 490, Zone 48, Sampaloc District, Manila (Pending possession / Title under consortium)"	839.6	916	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"39,346,400"
Manila	"No. 329-A, (Lots 3 & 6 Block 117), Lakandula St., & Masinop St., (thru lot), Brgy. 33, Tondo District, Manila City (Title with Annotation of Lis Pendens) (Commercial / Residential)"	208.85	63	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"7,307,700"
Manila	"No. 4514, Valenzuela St., Brgy. 590, Sta. Mesa District, Manila (Commercial / Residential)"	1420.3	880	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"31,549,400"
Manila	"No. 664 (Lot 6 Block 3), Gabriel St., Brgy. 177, Zone 16, Gagalangin, Tondo, Manila"	196		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,528,000"
Manila	"Unit 510, 5/F, Vellagio Tower Condominium,  No. 2011 Pres. Quirino Avenue cor. Leon Guinto & San Andre Sts., Malate District, Manila (with parking slot no. 3-D)"		53.64	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,986,600"
Manila	"PS No. 4L-24, 4L-25, 4L-26 & 4L-27, 4/F,Œæ Pearl of the Orient (Formerly Embassy Pointe Tower) No. 1240,Œæ Roxas Blvd., Ermita, Manila"		12.50/slot	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"500,000"
Manila	"PS No. B3-12, Basement 3,  Pearl of the Orient (Formerly Embassy Pointe Tower) No. 1240,  Roxas Blvd., Ermita, Manila"		12.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"500,000"
Marikina	"Lot 13-B-B, Soliven Ave.,Œæ Marikina Greenheights Phase 2, Bayanbayanan, Marikina City"	80	160	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,520,000"
Marikina	"Lot 17-B No. 26, Provident Village, Marikina City"	140	188		"3,760,000"
Marikina	"No. 24 Princeton St., Provident Village, Marikina City"	140	205	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"4,100,000"
Marikina	"No. 258 Libya St., Ext., Marikina Greenheights - Ph. VI, Marikina City"	68	75	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,277,500"
Marikina	"No. 8,Agatha St., Sta Teresita Village, Lamuan, Marikina City"	480	311	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,209,640"
Marikina	"No. 51-B, Doí±a Aurora St., Brgy. Parang, Marikina City"	67.5	76	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,128,000"
